"Time (UTC)","Day-ahead Total Load Forecast [MW] - France (FR)","Actual Total Load [MW] - France (FR)"
"13.06.2024 13:00 - 13.06.2024 14:00","45000","43929"
"13.06.2024 14:00 - 13.06.2024 15:00","43600","42952"
"13.06.2024 15:00 - 13.06.2024 16:00","42950","43044"
"13.06.2024 16:00 - 13.06.2024 17:00","44150","44750"
"13.06.2024 17:00 - 13.06.2024 18:00","45450","45856"
"13.06.2024 18:00 - 13.06.2024 19:00","43900","43949"
"13.06.2024 19:00 - 13.06.2024 20:00","42050","42486"
"13.06.2024 20:00 - 13.06.2024 21:00","42250","43703"
"13.06.2024 21:00 - 13.06.2024 22:00","44550","43148"
"13.06.2024 22:00 - 13.06.2024 23:00","41750","40110"
"13.06.2024 23:00 - 14.06.2024 00:00","38600","37900"
"14.06.2024 00:00 - 14.06.2024 01:00","37400","36568"
"14.06.2024 01:00 - 14.06.2024 02:00","35300","34835"
"14.06.2024 02:00 - 14.06.2024 03:00","34200","34028"
"14.06.2024 03:00 - 14.06.2024 04:00","35250","35322"
"14.06.2024 04:00 - 14.06.2024 05:00","38000","38435"
"14.06.2024 05:00 - 14.06.2024 06:00","42250","42570"
"14.06.2024 06:00 - 14.06.2024 07:00","45250","45325"
"14.06.2024 07:00 - 14.06.2024 08:00","46650","46412"
"14.06.2024 08:00 - 14.06.2024 09:00","47050","46515"
"14.06.2024 09:00 - 14.06.2024 10:00","47350","46490"
"14.06.2024 10:00 - 14.06.2024 11:00","48000","46871"
"14.06.2024 11:00 - 14.06.2024 12:00","47750","46735"
"14.06.2024 12:00 - 14.06.2024 13:00","45700","45270"
"14.06.2024 13:00 - 14.06.2024 14:00","44400","43957"
"14.06.2024 14:00 - 14.06.2024 15:00","42600","42840"
"14.06.2024 15:00 - 14.06.2024 16:00","42100","42876"
"14.06.2024 16:00 - 14.06.2024 17:00","43300","44309"
"14.06.2024 17:00 - 14.06.2024 18:00","43700","44359"
"14.06.2024 18:00 - 14.06.2024 19:00","42200","42699"
"14.06.2024 19:00 - 14.06.2024 20:00","41000","41560"
"14.06.2024 20:00 - 14.06.2024 21:00","42000","43391"
"14.06.2024 21:00 - 14.06.2024 22:00","43800","42934"
"14.06.2024 22:00 - 14.06.2024 23:00","40350","39966"
"14.06.2024 23:00 - 15.06.2024 00:00","36850","37166"
"15.06.2024 00:00 - 15.06.2024 01:00","35450","35440"
"15.06.2024 01:00 - 15.06.2024 02:00","32800","33423"
"15.06.2024 02:00 - 15.06.2024 03:00","31550","32282"
"15.06.2024 03:00 - 15.06.2024 04:00","31600","31983"
"15.06.2024 04:00 - 15.06.2024 05:00","31700","32506"
"15.06.2024 05:00 - 15.06.2024 06:00","33150","33838"
"15.06.2024 06:00 - 15.06.2024 07:00","35300","36585"
"15.06.2024 07:00 - 15.06.2024 08:00","37850","39456"
"15.06.2024 08:00 - 15.06.2024 09:00","39300","40506"
"15.06.2024 09:00 - 15.06.2024 10:00","40050","41944"
"15.06.2024 10:00 - 15.06.2024 11:00","41850","44006"
"15.06.2024 11:00 - 15.06.2024 12:00","42500","42662"
"15.06.2024 12:00 - 15.06.2024 13:00","40350","40825"
"15.06.2024 13:00 - 15.06.2024 14:00","38850","39456"
"15.06.2024 14:00 - 15.06.2024 15:00","37500","38195"
"15.06.2024 15:00 - 15.06.2024 16:00","36750","37985"
"15.06.2024 16:00 - 15.06.2024 17:00","38150","39038"
"15.06.2024 17:00 - 15.06.2024 18:00","39550","39600"
"15.06.2024 18:00 - 15.06.2024 19:00","38500","38721"
"15.06.2024 19:00 - 15.06.2024 20:00","37350","38316"
"15.06.2024 20:00 - 15.06.2024 21:00","38250","40266"
"15.06.2024 21:00 - 15.06.2024 22:00","41400","40641"
"15.06.2024 22:00 - 15.06.2024 23:00","39050","38045"
"15.06.2024 23:00 - 16.06.2024 00:00","36200","35590"
"16.06.2024 00:00 - 16.06.2024 01:00","34650","33877"
"16.06.2024 01:00 - 16.06.2024 02:00","32000","31776"
"16.06.2024 02:00 - 16.06.2024 03:00","30800","30489"
"16.06.2024 03:00 - 16.06.2024 04:00","30350","30237"
"16.06.2024 04:00 - 16.06.2024 05:00","29900","30387"
"16.06.2024 05:00 - 16.06.2024 06:00","30700","31882"
"16.06.2024 06:00 - 16.06.2024 07:00","32400","33730"
"16.06.2024 07:00 - 16.06.2024 08:00","34950","36899"
"16.06.2024 08:00 - 16.06.2024 09:00","37050","38511"
"16.06.2024 09:00 - 16.06.2024 10:00","39150","40157"
"16.06.2024 10:00 - 16.06.2024 11:00","41900","42616"
"16.06.2024 11:00 - 16.06.2024 12:00","41650","41191"
"16.06.2024 12:00 - 16.06.2024 13:00","38900","39057"
"16.06.2024 13:00 - 16.06.2024 14:00","37150","37383"
"16.06.2024 14:00 - 16.06.2024 15:00","35850","35778"
"16.06.2024 15:00 - 16.06.2024 16:00","35800","36075"
"16.06.2024 16:00 - 16.06.2024 17:00","37350","37873"
"16.06.2024 17:00 - 16.06.2024 18:00","39700","39569"
"16.06.2024 18:00 - 16.06.2024 19:00","39350","39138"
"16.06.2024 19:00 - 16.06.2024 20:00","38350","38992"
"16.06.2024 20:00 - 16.06.2024 21:00","39100","41261"
"16.06.2024 21:00 - 16.06.2024 22:00","41550","41039"
"16.06.2024 22:00 - 16.06.2024 23:00","38600","38364"
"16.06.2024 23:00 - 17.06.2024 00:00","35950","36134"
"17.06.2024 00:00 - 17.06.2024 01:00","34850","34542"
"17.06.2024 01:00 - 17.06.2024 02:00","32700","32775"
"17.06.2024 02:00 - 17.06.2024 03:00","31950","32317"
"17.06.2024 03:00 - 17.06.2024 04:00","33200","33928"
"17.06.2024 04:00 - 17.06.2024 05:00","36100","37326"
"17.06.2024 05:00 - 17.06.2024 06:00","40500","41817"
"17.06.2024 06:00 - 17.06.2024 07:00","44000","44812"
"17.06.2024 07:00 - 17.06.2024 08:00","45800","46598"
"17.06.2024 08:00 - 17.06.2024 09:00","46300","47203"
"17.06.2024 09:00 - 17.06.2024 10:00","47150","47785"
"17.06.2024 10:00 - 17.06.2024 11:00","48300","N/A"
"17.06.2024 11:00 - 17.06.2024 12:00","48650","N/A"
"17.06.2024 12:00 - 17.06.2024 13:00","47400","46804"
"17.06.2024 13:00 - 17.06.2024 14:00","46050","45881"
"17.06.2024 14:00 - 17.06.2024 15:00","45050","44807"
"17.06.2024 15:00 - 17.06.2024 16:00","44250","44684"
"17.06.2024 16:00 - 17.06.2024 17:00","45300","46191"
"17.06.2024 17:00 - 17.06.2024 18:00","47450","47163"
"17.06.2024 18:00 - 17.06.2024 19:00","45000","44998"
"17.06.2024 19:00 - 17.06.2024 20:00","42550","43079"
"17.06.2024 20:00 - 17.06.2024 21:00","42600","44596"
"17.06.2024 21:00 - 17.06.2024 22:00","44800","44114"
"17.06.2024 22:00 - 17.06.2024 23:00","41450","40856"
"17.06.2024 23:00 - 18.06.2024 00:00","38400","38319"
"18.06.2024 00:00 - 18.06.2024 01:00","37050","36911"
"18.06.2024 01:00 - 18.06.2024 02:00","34850","35163"
"18.06.2024 02:00 - 18.06.2024 03:00","34000","34360"
"18.06.2024 03:00 - 18.06.2024 04:00","34950","35729"
"18.06.2024 04:00 - 18.06.2024 05:00","37500","38696"
"18.06.2024 05:00 - 18.06.2024 06:00","41800","42506"
"18.06.2024 06:00 - 18.06.2024 07:00","45350","44440"
"18.06.2024 07:00 - 18.06.2024 08:00","46800","46525"
"18.06.2024 08:00 - 18.06.2024 09:00","47400","46948"
"18.06.2024 09:00 - 18.06.2024 10:00","48050","47724"
"18.06.2024 10:00 - 18.06.2024 11:00","48950","48860"
"18.06.2024 11:00 - 18.06.2024 12:00","49100","47814"
"18.06.2024 12:00 - 18.06.2024 13:00","47700","46702"
"18.06.2024 13:00 - 18.06.2024 14:00","46850","45669"
"18.06.2024 14:00 - 18.06.2024 15:00","45950","45011"
"18.06.2024 15:00 - 18.06.2024 16:00","45100","44798"
"18.06.2024 16:00 - 18.06.2024 17:00","46450","46543"
"18.06.2024 17:00 - 18.06.2024 18:00","47950","46893"
"18.06.2024 18:00 - 18.06.2024 19:00","45800","44367"
"18.06.2024 19:00 - 18.06.2024 20:00","42950","42528"
"18.06.2024 20:00 - 18.06.2024 21:00","43200","44067"
"18.06.2024 21:00 - 18.06.2024 22:00","45500","43464"
"18.06.2024 22:00 - 18.06.2024 23:00","41400","40190"
"18.06.2024 23:00 - 19.06.2024 00:00","38450","37678"
"19.06.2024 00:00 - 19.06.2024 01:00","37350","36018"
"19.06.2024 01:00 - 19.06.2024 02:00","35200","34221"
"19.06.2024 02:00 - 19.06.2024 03:00","34350","33389"
"19.06.2024 03:00 - 19.06.2024 04:00","35200","34563"
"19.06.2024 04:00 - 19.06.2024 05:00","37600","37554"
"19.06.2024 05:00 - 19.06.2024 06:00","41750","41586"
"19.06.2024 06:00 - 19.06.2024 07:00","45100","44962"
"19.06.2024 07:00 - 19.06.2024 08:00","46900","47225"
"19.06.2024 08:00 - 19.06.2024 09:00","47700","48238"
"19.06.2024 09:00 - 19.06.2024 10:00","48500","49060"
"19.06.2024 10:00 - 19.06.2024 11:00","49200","50534"
"19.06.2024 11:00 - 19.06.2024 12:00","49200","49216"
"19.06.2024 12:00 - 19.06.2024 13:00","47700","48036"
"19.06.2024 13:00 - 19.06.2024 14:00","46650","47210"
"19.06.2024 14:00 - 19.06.2024 15:00","45700","45494"
"19.06.2024 15:00 - 19.06.2024 16:00","44800","44687"
"19.06.2024 16:00 - 19.06.2024 17:00","45800","45802"
"19.06.2024 17:00 - 19.06.2024 18:00","47100","46847"
"19.06.2024 18:00 - 19.06.2024 19:00","44850","44619"
"19.06.2024 19:00 - 19.06.2024 20:00","42700","42860"
"19.06.2024 20:00 - 19.06.2024 21:00","43700","44369"
"19.06.2024 21:00 - 19.06.2024 22:00","45300","44134"
"19.06.2024 22:00 - 19.06.2024 23:00","41850","41128"
"19.06.2024 23:00 - 20.06.2024 00:00","38900","38740"
"20.06.2024 00:00 - 20.06.2024 01:00","37650","37418"
"20.06.2024 01:00 - 20.06.2024 02:00","34950","35377"
"20.06.2024 02:00 - 20.06.2024 03:00","34100","34686"
"20.06.2024 03:00 - 20.06.2024 04:00","34850","35888"
"20.06.2024 04:00 - 20.06.2024 05:00","37350","39066"
"20.06.2024 05:00 - 20.06.2024 06:00","41300","43576"
"20.06.2024 06:00 - 20.06.2024 07:00","44850","46482"
"20.06.2024 07:00 - 20.06.2024 08:00","47000","47898"
"20.06.2024 08:00 - 20.06.2024 09:00","48050","48835"
"20.06.2024 09:00 - 20.06.2024 10:00","49150","49691"
"20.06.2024 10:00 - 20.06.2024 11:00","50100","50497"
"20.06.2024 11:00 - 20.06.2024 12:00","49750","48871"
"20.06.2024 12:00 - 20.06.2024 13:00","48300","47848"
"20.06.2024 13:00 - 20.06.2024 14:00","46800","47383"
"20.06.2024 14:00 - 20.06.2024 15:00","45800","46192"
"20.06.2024 15:00 - 20.06.2024 16:00","45100","45807"
"20.06.2024 16:00 - 20.06.2024 17:00","46300","46819"
"20.06.2024 17:00 - 20.06.2024 18:00","47600","47233"
"20.06.2024 18:00 - 20.06.2024 19:00","45250","44744"
"20.06.2024 19:00 - 20.06.2024 20:00","43150","42941"
"20.06.2024 20:00 - 20.06.2024 21:00","43200","44613"
"20.06.2024 21:00 - 20.06.2024 22:00","44950","44406"
"20.06.2024 22:00 - 20.06.2024 23:00","41900","41167"
"20.06.2024 23:00 - 21.06.2024 00:00","38750","38829"
"21.06.2024 00:00 - 21.06.2024 01:00","37650","37258"
"21.06.2024 01:00 - 21.06.2024 02:00","35450","35355"
"21.06.2024 02:00 - 21.06.2024 03:00","34300","34652"
"21.06.2024 03:00 - 21.06.2024 04:00","35250","35729"
"21.06.2024 04:00 - 21.06.2024 05:00","37600","38729"
"21.06.2024 05:00 - 21.06.2024 06:00","42100","43078"
"21.06.2024 06:00 - 21.06.2024 07:00","45400","46258"
"21.06.2024 07:00 - 21.06.2024 08:00","47250","47963"
"21.06.2024 08:00 - 21.06.2024 09:00","48150","48534"
"21.06.2024 09:00 - 21.06.2024 10:00","48500","48856"
"21.06.2024 10:00 - 21.06.2024 11:00","49550","49785"
"21.06.2024 11:00 - 21.06.2024 12:00","49250","48069"
"21.06.2024 12:00 - 21.06.2024 13:00","47100","46347"
"21.06.2024 13:00 - 21.06.2024 14:00","46750","45011"
"21.06.2024 14:00 - 21.06.2024 15:00","45150","43806"
"21.06.2024 15:00 - 21.06.2024 16:00","44300","43409"
"21.06.2024 16:00 - 21.06.2024 17:00","45000","43967"
"21.06.2024 17:00 - 21.06.2024 18:00","45500","44110"
"21.06.2024 18:00 - 21.06.2024 19:00","43550","42165"
"21.06.2024 19:00 - 21.06.2024 20:00","42200","40792"
"21.06.2024 20:00 - 21.06.2024 21:00","42650","42807"
"21.06.2024 21:00 - 21.06.2024 22:00","44750","42849"
"21.06.2024 22:00 - 21.06.2024 23:00","41250","39801"
"21.06.2024 23:00 - 22.06.2024 00:00","37900","37270"
"22.06.2024 00:00 - 22.06.2024 01:00","36450","35545"
"22.06.2024 01:00 - 22.06.2024 02:00","34150","33025"
"22.06.2024 02:00 - 22.06.2024 03:00","32750","32004"
"22.06.2024 03:00 - 22.06.2024 04:00","32100","31688"
"22.06.2024 04:00 - 22.06.2024 05:00","32000","32111"
"22.06.2024 05:00 - 22.06.2024 06:00","33450","33528"
"22.06.2024 06:00 - 22.06.2024 07:00","35550","36203"
"22.06.2024 07:00 - 22.06.2024 08:00","38450","38968"
"22.06.2024 08:00 - 22.06.2024 09:00","40250","40657"
"22.06.2024 09:00 - 22.06.2024 10:00","41650","41734"
"22.06.2024 10:00 - 22.06.2024 11:00","43750","43336"
"22.06.2024 11:00 - 22.06.2024 12:00","43700","42075"
"22.06.2024 12:00 - 22.06.2024 13:00","41000","40344"
"22.06.2024 13:00 - 22.06.2024 14:00","40050","39204"
"22.06.2024 14:00 - 22.06.2024 15:00","38500","38122"
"22.06.2024 15:00 - 22.06.2024 16:00","37800","38444"
"22.06.2024 16:00 - 22.06.2024 17:00","38700","39492"
"22.06.2024 17:00 - 22.06.2024 18:00","39850","39999"
"22.06.2024 18:00 - 22.06.2024 19:00","38950","38884"
"22.06.2024 19:00 - 22.06.2024 20:00","38150","38319"
"22.06.2024 20:00 - 22.06.2024 21:00","39300","40762"
"22.06.2024 21:00 - 22.06.2024 22:00","41350","41204"
"22.06.2024 22:00 - 22.06.2024 23:00","38450","38448"
"22.06.2024 23:00 - 23.06.2024 00:00","35850","36035"
"23.06.2024 00:00 - 23.06.2024 01:00","34450","34242"
"23.06.2024 01:00 - 23.06.2024 02:00","31850","31914"
"23.06.2024 02:00 - 23.06.2024 03:00","30450","30762"
"23.06.2024 03:00 - 23.06.2024 04:00","29950","30382"
"23.06.2024 04:00 - 23.06.2024 05:00","29550","30301"
"23.06.2024 05:00 - 23.06.2024 06:00","30600","31314"
"23.06.2024 06:00 - 23.06.2024 07:00","32500","33597"
"23.06.2024 07:00 - 23.06.2024 08:00","35100","36251"
"23.06.2024 08:00 - 23.06.2024 09:00","37500","38385"
"23.06.2024 09:00 - 23.06.2024 10:00","39100","39967"
"23.06.2024 10:00 - 23.06.2024 11:00","41050","41970"
"23.06.2024 11:00 - 23.06.2024 12:00","41200","40116"
"23.06.2024 12:00 - 23.06.2024 13:00","38200","38487"
"23.06.2024 13:00 - 23.06.2024 14:00","37100","37050"
"23.06.2024 14:00 - 23.06.2024 15:00","35350","36206"
"23.06.2024 15:00 - 23.06.2024 16:00","35200","36611"
"23.06.2024 16:00 - 23.06.2024 17:00","36900","38646"
"23.06.2024 17:00 - 23.06.2024 18:00","39000","40294"
"23.06.2024 18:00 - 23.06.2024 19:00","38800","39934"
"23.06.2024 19:00 - 23.06.2024 20:00","37950","39431"
"23.06.2024 20:00 - 23.06.2024 21:00","38950","41627"
"23.06.2024 21:00 - 23.06.2024 22:00","41000","41543"
"23.06.2024 22:00 - 23.06.2024 23:00","39000","38389"
"23.06.2024 23:00 - 24.06.2024 00:00","36200","35919"
"24.06.2024 00:00 - 24.06.2024 01:00","35250","34491"
"24.06.2024 01:00 - 24.06.2024 02:00","33050","32675"
"24.06.2024 02:00 - 24.06.2024 03:00","32100","32195"
"24.06.2024 03:00 - 24.06.2024 04:00","33450","33832"
"24.06.2024 04:00 - 24.06.2024 05:00","36200","36975"
"24.06.2024 05:00 - 24.06.2024 06:00","40550","41431"
"24.06.2024 06:00 - 24.06.2024 07:00","44150","44773"
"24.06.2024 07:00 - 24.06.2024 08:00","46150","46571"
"24.06.2024 08:00 - 24.06.2024 09:00","47050","47238"
"24.06.2024 09:00 - 24.06.2024 10:00","47600","48099"
"24.06.2024 10:00 - 24.06.2024 11:00","48550","49733"
"24.06.2024 11:00 - 24.06.2024 12:00","48650","49196"
"24.06.2024 12:00 - 24.06.2024 13:00","47250","48174"
"24.06.2024 13:00 - 24.06.2024 14:00","46550","46637"
"24.06.2024 14:00 - 24.06.2024 15:00","45500","45121"
"24.06.2024 15:00 - 24.06.2024 16:00","44900","44611"
"24.06.2024 16:00 - 24.06.2024 17:00","45900","45717"
"24.06.2024 17:00 - 24.06.2024 18:00","47150","46457"
"24.06.2024 18:00 - 24.06.2024 19:00","45400","44294"
"24.06.2024 19:00 - 24.06.2024 20:00","43000","42520"
"24.06.2024 20:00 - 24.06.2024 21:00","43450","44072"
"24.06.2024 21:00 - 24.06.2024 22:00","44850","43421"
"24.06.2024 22:00 - 24.06.2024 23:00","42200","40104"
"24.06.2024 23:00 - 25.06.2024 00:00","39250","37637"
"25.06.2024 00:00 - 25.06.2024 01:00","38250","36249"
"25.06.2024 01:00 - 25.06.2024 02:00","36000","34502"
"25.06.2024 02:00 - 25.06.2024 03:00","34950","33751"
"25.06.2024 03:00 - 25.06.2024 04:00","35750","34981"
"25.06.2024 04:00 - 25.06.2024 05:00","38050","37993"
"25.06.2024 05:00 - 25.06.2024 06:00","42300","42454"
"25.06.2024 06:00 - 25.06.2024 07:00","45850","45777"
"25.06.2024 07:00 - 25.06.2024 08:00","47700","47580"
"25.06.2024 08:00 - 25.06.2024 09:00","48550","48381"
"25.06.2024 09:00 - 25.06.2024 10:00","49050","49149"
"25.06.2024 10:00 - 25.06.2024 11:00","50350","50415"
"25.06.2024 11:00 - 25.06.2024 12:00","50700","49593"
"25.06.2024 12:00 - 25.06.2024 13:00","49100","48893"
"25.06.2024 13:00 - 25.06.2024 14:00","48550","48063"
"25.06.2024 14:00 - 25.06.2024 15:00","47550","46855"
"25.06.2024 15:00 - 25.06.2024 16:00","46550","46417"
"25.06.2024 16:00 - 25.06.2024 17:00","47300","47144"
"25.06.2024 17:00 - 25.06.2024 18:00","48550","47170"
"25.06.2024 18:00 - 25.06.2024 19:00","46200","45064"
"25.06.2024 19:00 - 25.06.2024 20:00","43950","43215"
"25.06.2024 20:00 - 25.06.2024 21:00","44650","44893"
"25.06.2024 21:00 - 25.06.2024 22:00","46250","44506"
"25.06.2024 22:00 - 25.06.2024 23:00","41900","41414"
"25.06.2024 23:00 - 26.06.2024 00:00","39000","38857"
"26.06.2024 00:00 - 26.06.2024 01:00","37850","37451"
"26.06.2024 01:00 - 26.06.2024 02:00","35500","35670"
"26.06.2024 02:00 - 26.06.2024 03:00","34250","35007"
"26.06.2024 03:00 - 26.06.2024 04:00","35350","36212"
"26.06.2024 04:00 - 26.06.2024 05:00","37950","38696"
"26.06.2024 05:00 - 26.06.2024 06:00","42000","42644"
"26.06.2024 06:00 - 26.06.2024 07:00","45800","46996"
"26.06.2024 07:00 - 26.06.2024 08:00","48000","49298"
"26.06.2024 08:00 - 26.06.2024 09:00","49200","50687"
"26.06.2024 09:00 - 26.06.2024 10:00","50150","50300"
"26.06.2024 10:00 - 26.06.2024 11:00","51400","51527"
"26.06.2024 11:00 - 26.06.2024 12:00","51900","51172"
"26.06.2024 12:00 - 26.06.2024 13:00","50450","50625"
"26.06.2024 13:00 - 26.06.2024 14:00","49500","49290"
"26.06.2024 14:00 - 26.06.2024 15:00","48200","47672"
"26.06.2024 15:00 - 26.06.2024 16:00","47050","47297"
"26.06.2024 16:00 - 26.06.2024 17:00","48100","48279"
"26.06.2024 17:00 - 26.06.2024 18:00","49400","48607"
"26.06.2024 18:00 - 26.06.2024 19:00","47300","46537"
"26.06.2024 19:00 - 26.06.2024 20:00","45250","44780"
"26.06.2024 20:00 - 26.06.2024 21:00","45650","46537"
"26.06.2024 21:00 - 26.06.2024 22:00","46850","46005"
"26.06.2024 22:00 - 26.06.2024 23:00","43450","42444"
"26.06.2024 23:00 - 27.06.2024 00:00","40550","39835"
"27.06.2024 00:00 - 27.06.2024 01:00","39350","38463"
"27.06.2024 01:00 - 27.06.2024 02:00","37000","36714"
"27.06.2024 02:00 - 27.06.2024 03:00","35800","35511"
"27.06.2024 03:00 - 27.06.2024 04:00","36750","36664"
"27.06.2024 04:00 - 27.06.2024 05:00","39150","39564"
"27.06.2024 05:00 - 27.06.2024 06:00","43400","43480"
"27.06.2024 06:00 - 27.06.2024 07:00","46950","46741"
"27.06.2024 07:00 - 27.06.2024 08:00","48700","48692"
"27.06.2024 08:00 - 27.06.2024 09:00","49650","49374"
"27.06.2024 09:00 - 27.06.2024 10:00","50600","50369"
"27.06.2024 10:00 - 27.06.2024 11:00","51800","51560"
"27.06.2024 11:00 - 27.06.2024 12:00","52000","50475"
"27.06.2024 12:00 - 27.06.2024 13:00","50250","49664"
"27.06.2024 13:00 - 27.06.2024 14:00","49550","48726"
"27.06.2024 14:00 - 27.06.2024 15:00","48300","47664"
"27.06.2024 15:00 - 27.06.2024 16:00","47800","47610"
"27.06.2024 16:00 - 27.06.2024 17:00","48050","48261"
"27.06.2024 17:00 - 27.06.2024 18:00","48950","47860"
"27.06.2024 18:00 - 27.06.2024 19:00","46350","45605"
"27.06.2024 19:00 - 27.06.2024 20:00","44400","43892"
"27.06.2024 20:00 - 27.06.2024 21:00","44600","45536"
"27.06.2024 21:00 - 27.06.2024 22:00","46050","44883"
"27.06.2024 22:00 - 27.06.2024 23:00","43050","41387"
"27.06.2024 23:00 - 28.06.2024 00:00","40100","38809"
"28.06.2024 00:00 - 28.06.2024 01:00","38850","37474"
"28.06.2024 01:00 - 28.06.2024 02:00","36300","35673"
"28.06.2024 02:00 - 28.06.2024 03:00","35300","34876"
"28.06.2024 03:00 - 28.06.2024 04:00","36200","36063"
"28.06.2024 04:00 - 28.06.2024 05:00","38250","38739"
"28.06.2024 05:00 - 28.06.2024 06:00","42300","42557"
"28.06.2024 06:00 - 28.06.2024 07:00","45800","45565"
"28.06.2024 07:00 - 28.06.2024 08:00","47800","47132"
"28.06.2024 08:00 - 28.06.2024 09:00","48700","47889"
"28.06.2024 09:00 - 28.06.2024 10:00","49150","48591"
"28.06.2024 10:00 - 28.06.2024 11:00","50000","49536"
"28.06.2024 11:00 - 28.06.2024 12:00","50300","49182"
"28.06.2024 12:00 - 28.06.2024 13:00","48900","48645"
"28.06.2024 13:00 - 28.06.2024 14:00","47450","47629"
"28.06.2024 14:00 - 28.06.2024 15:00","46250","46691"
"28.06.2024 15:00 - 28.06.2024 16:00","45400","46387"
"28.06.2024 16:00 - 28.06.2024 17:00","46250","46775"
"28.06.2024 17:00 - 28.06.2024 18:00","46550","46125"
"28.06.2024 18:00 - 28.06.2024 19:00","44500","44071"
"28.06.2024 19:00 - 28.06.2024 20:00","42550","42782"
"28.06.2024 20:00 - 28.06.2024 21:00","42950","44469"
"28.06.2024 21:00 - 28.06.2024 22:00","45200","43912"
"28.06.2024 22:00 - 28.06.2024 23:00","41300","40562"
"28.06.2024 23:00 - 29.06.2024 00:00","37950","38058"
"29.06.2024 00:00 - 29.06.2024 01:00","36750","36379"
"29.06.2024 01:00 - 29.06.2024 02:00","34200","34249"
"29.06.2024 02:00 - 29.06.2024 03:00","32650","33076"
"29.06.2024 03:00 - 29.06.2024 04:00","32350","32941"
"29.06.2024 04:00 - 29.06.2024 05:00","32150","33283"
"29.06.2024 05:00 - 29.06.2024 06:00","33250","34628"
"29.06.2024 06:00 - 29.06.2024 07:00","35850","37059"
"29.06.2024 07:00 - 29.06.2024 08:00","38850","39384"
"29.06.2024 08:00 - 29.06.2024 09:00","40800","41178"
"29.06.2024 09:00 - 29.06.2024 10:00","42100","42356"
"29.06.2024 10:00 - 29.06.2024 11:00","44250","44913"
"29.06.2024 11:00 - 29.06.2024 12:00","44700","43554"
"29.06.2024 12:00 - 29.06.2024 13:00","42650","41669"
"29.06.2024 13:00 - 29.06.2024 14:00","41750","41201"
"29.06.2024 14:00 - 29.06.2024 15:00","40400","40452"
"29.06.2024 15:00 - 29.06.2024 16:00","40000","40401"
"29.06.2024 16:00 - 29.06.2024 17:00","40650","40873"
"29.06.2024 17:00 - 29.06.2024 18:00","41450","41130"
"29.06.2024 18:00 - 29.06.2024 19:00","40100","39668"
"29.06.2024 19:00 - 29.06.2024 20:00","39000","38542"
"29.06.2024 20:00 - 29.06.2024 21:00","39900","40633"
"29.06.2024 21:00 - 29.06.2024 22:00","42450","40775"
"29.06.2024 22:00 - 29.06.2024 23:00","39550","38088"
"29.06.2024 23:00 - 30.06.2024 00:00","36950","35628"
"30.06.2024 00:00 - 30.06.2024 01:00","35500","33867"
"30.06.2024 01:00 - 30.06.2024 02:00","32900","31745"
"30.06.2024 02:00 - 30.06.2024 03:00","31700","30747"
"30.06.2024 03:00 - 30.06.2024 04:00","31000","30391"
